time,avg_speed,congestion_score,queue_length,throughput,trip_completion,travel_time,waiting_time,ambulance_delay,incident_delay,reroute_count
1979,0.20663982675381204,0.9445833333333333,159.0,402.0,402.0,403.17369727047145,206.74691176470589,966.4012254901961,966.4012254901961,330
1980,0.1644233911817546,0.9779166666666667,160.0,402.0,402.0,402.9529702970297,207.72482843137254,970.2908088235295,970.2908088235295,335
1981,0.18633811938664033,0.9843560606060606,162.0,403.0,403.0,402.9529702970297,207.33266934046347,967.3300133689839,967.3300133689839,335
1982,0.1850913126235179,0.9782954545454545,161.0,403.0,403.0,402.9529702970297,208.31096479500894,971.2214906417112,971.2214906417112,335
1983,0.158533880004954,0.9786519607843138,162.0,403.0,403.0,402.9529702970297,207.9828431372549,968.5808823529412,968.5808823529412,335
1984,0.17880574372676655,0.9727696078431374,161.0,403.0,403.0,402.69135802469134,208.955612745098,972.4447303921568,972.4447303921568,335
1985,0.1363296727150256,0.9734632034632036,163.0,404.0,404.0,402.69135802469134,207.39339444868855,963.6336389101095,963.6336389101095,335
1986,0.1352131834518499,0.9616883116883116,161.0,404.0,404.0,402.69135802469134,208.35508276037686,967.442080468551,967.442080468551,335
1987,0.1367870962219666,0.961742956497055,162.0,404.0,404.0,402.69135802469134,208.61043227425097,967.7188280379215,967.7188280379215,335
1988,0.1520870745573267,0.9702391597473564,163.0,404.0,404.0,402.69135802469134,209.58067143399836,971.5700238366583,971.5700238366583,335
1989,0.16454609061662134,0.9702391597473564,163.0,404.0,404.0,402.2162162162162,210.55091059374567,975.4212196353951,975.4212196353951,335
1990,0.19623839141864602,0.9702391597473564,163.0,404.0,404.0,402.2162162162162,211.52114975349303,979.2724154341319,979.2724154341319,335
1991,0.1971786860953669,0.9702391597473564,163.0,404.0,404.0,404.8897058823529,212.49138891324043,983.1236112328687,983.1236112328687,335
1992,0.16939212554064348,0.9702391597473564,163.0,406.0,406.0,404.8897058823529,213.46162807298774,986.9748070316055,986.9748070316055,335
1993,0.20304639293491053,0.9702391597473564,163.0,406.0,406.0,404.8897058823529,214.4318672327351,990.8260028303422,990.8260028303422,335
1994,0.24171474482422894,0.9702391597473564,163.0,406.0,406.0,404.8897058823529,215.4021063924825,994.677198629079,994.677198629079,335
1995,0.28299231500606487,0.9759534454616421,164.0,406.0,406.0,404.8897058823529,216.3780598379441,998.5569658563873,998.5569658563873,335
1996,0.2647266624978363,0.9759534454616421,164.0,407.0,407.0,404.8897058823529,217.35401328340578,1002.4367330836955,1002.4367330836955,335
1997,0.20179159939355346,0.9760592096075967,165.0,407.0,407.0,404.8897058823529,217.61521263050676,1002.7427298192003,1002.7427298192003,335
1998,0.1523622135024756,0.9728334031559838,164.0,407.0,407.0,404.8897058823529,218.5880460336627,1006.6068968349803,1006.6068968349803,335
1999,0.11346299766497063,0.9730116562754134,165.0,407.0,407.0,404.8897058823529,218.26462275232674,1003.9897804283003,1003.9897804283003,335
2000,0.11876457463753003,0.9844402277039848,167.0,407.0,407.0,404.8897058823529,219.24906298003071,1007.9119815668203,1007.9119815668203,335
2001,0.11883131854077286,0.9844402277039848,167.0,407.0,407.0,404.8897058823529,220.2335032077347,1011.8341827053401,1011.8341827053401,335
2002,0.12120967823105985,0.9844402277039848,167.0,407.0,407.0,404.8897058823529,221.2179434354387,1015.75638384386,1015.75638384386,335
2003,0.13847293827720764,0.9844402277039848,167.0,407.0,407.0,404.8897058823529,222.20238366314265,1019.67858498238,1019.67858498238,335
2004,0.14684531327925027,0.9844402277039848,167.0,407.0,407.0,404.8897058823529,223.18682389084665,1023.6007861209,1023.6007861209,335
2005,0.17605791055173456,0.9785578747628083,166.0,407.0,407.0,404.8897058823529,223.8771464714918,1026.0523990241259,1026.0523990241259,335
2006,0.2004770379433895,0.9817836812144213,167.0,407.0,407.0,404.8897058823529,224.85893015270625,1029.9613174301978,1124.2946507635313,335
2007,0.23802540857442217,0.9785578747628083,166.0,407.0,407.0,404.8897058823529,225.83426222101744,1033.837977771754,1129.1713111050872,335
2008,0.24144979806303296,0.9817836812144213,167.0,407.0,407.0,404.8897058823529,226.81604590223188,1037.7468961778259,1134.0802295111594,335
2009,0.2493812224326506,0.9817836812144213,167.0,407.0,407.0,404.8897058823529,227.79782958344626,1041.655814583898,1138.9891479172313,335
2010,0.2409773277464197,0.9817836812144213,167.0,407.0,407.0,404.8897058823529,228.7796132646607,1045.5647329899703,1143.8980663233035,340
2011,0.24073986075869613,0.9817836812144213,167.0,407.0,407.0,404.8897058823529,229.76139694587513,1049.4736513960422,1148.8069847293757,340
2012,0.24031172147125313,0.9817836812144213,167.0,408.0,408.0,404.8897058823529,230.74318062708954,1053.3825698021144,1153.7159031354477,340
2013,0.23310418274289552,0.9850094876660342,168.0,408.0,408.0,404.8897058823529,231.7281901147556,1057.3076172404446,1158.640950573778,340
2014,0.24553593114247424,0.9850094876660342,168.0,408.0,408.0,404.8897058823529,232.71319960242164,1061.2326646787747,1163.5659980121081,340
2015,0.24792272430995502,0.984956605593057,167.0,408.0,408.0,404.7408312958435,233.48282040685126,1064.080768700923,1167.4141020342563,340
2016,0.2455033312353221,0.9816779170684669,166.0,408.0,408.0,405.219512195122,233.9202360288378,1065.2678468108554,1169.601180144189,340
2017,0.24849931634351888,0.9816779170684669,166.0,409.0,409.0,405.219512195122,234.90191394590624,1069.1762363961977,1174.5095697295312,340
2018,0.20918409035154978,0.9847783524736273,166.0,409.0,409.0,405.219512195122,235.4706495176312,1071.0199142548227,1177.353247588156,340
2019,0.2181036043026512,0.9813102700096433,164.0,409.0,409.0,405.219512195122,236.01269625063142,1072.7301479198236,1180.063481253157,340
2020,0.2349584511367211,0.9812009803921569,163.0,409.0,409.0,405.18491484184915,236.77848739495798,1075.5591036414567,1183.89243697479,340
2021,0.20970075249980852,0.9812009803921569,163.0,409.0,409.0,405.18491484184915,237.2663550420168,1076.9984418767508,1186.331775210084,340
2022,0.1929739584680039,0.9812009803921569,163.0,409.0,409.0,405.18491484184915,238.247556022409,1080.9044467787114,1191.237780112045,340
2023,0.17922445811764792,0.9812009803921569,163.0,410.0,410.0,405.18491484184915,239.2287570028011,1084.8104516806723,1196.1437850140055,340
2024,0.160932249383131,0.9810879860418744,162.0,410.0,410.0,404.9490291262136,239.9918788871481,1087.626061102407,1199.9593944357405,340
2025,0.1498731426784516,0.9839481555333999,162.0,410.0,410.0,404.9490291262136,240.58938636471538,1089.6135984902435,1202.946931823577,340
2026,0.16359368302546776,0.9873379860418744,163.0,410.0,410.0,404.9490291262136,241.57672435075725,1093.550288420453,1207.8836217537862,340
2027,0.14541394092538215,0.9873379860418744,163.0,410.0,410.0,404.9490291262136,242.56406233679914,1097.4869783506622,1212.8203116839957,340
2028,0.12865090141000543,0.990727816550349,164.0,410.0,410.0,405.34866828087166,243.5547901533495,1101.440617433414,1217.7739507667475,340
2029,0.11100855539167025,0.990727816550349,164.0,411.0,411.0,405.34866828087166,244.5455179698998,1105.3942565161658,1222.727589849499,340
2030,0.09830514054279628,0.990727816550349,164.0,412.0,412.0,405.0966183574879,244.51590680339933,1104.2462006836633,1222.5795340169966,340
2031,0.09659552189105564,0.9941176470588236,164.0,412.0,412.0,404.9277108433735,245.24565470255902,1106.8949401794616,1226.2282735127949,340
2032,0.10199192815815608,0.9882352941176471,163.0,412.0,412.0,404.9277108433735,245.18683117314723,1105.6008225324028,1225.934155865736,340
2033,0.11022823080055613,0.9823529411764707,162.0,412.0,412.0,404.9277108433735,245.97506646726487,1108.5419990029911,1229.8753323363244,340
2034,0.12034697484230535,0.9823529411764707,162.0,413.0,413.0,404.9277108433735,246.95741940844135,1112.4537637088733,1234.7870970422066,340
2035,0.13121429982728147,0.9823529411764707,162.0,413.0,413.0,404.9277108433735,247.9397723496178,1116.3655284147558,1239.698861748089,340
2036,0.1393632868507822,0.9823529411764707,162.0,413.0,413.0,404.9277108433735,248.92212529079424,1120.277293120638,1244.6106264539715,340
2037,0.1347439237606974,0.9823529411764707,162.0,413.0,413.0,404.9277108433735,249.90447823197073,1124.1890578265204,1249.522391159854,340
2038,0.11419475796142235,0.9823529411764707,162.0,414.0,414.0,404.9277108433735,250.88683117314721,1128.1008225324028,1254.434155865736,340
2039,0.09915968989092261,0.9882352941176471,163.0,415.0,415.0,404.9277108433735,251.87506646726487,1132.0419990029911,1259.3753323363244,340
2040,0.09694671093130312,0.9882352941176471,163.0,415.0,415.0,404.9277108433735,252.86330176138253,1135.9831754735792,1264.3165088069127,345
2041,0.09551486171604116,0.9941176470588236,164.0,415.0,415.0,404.67788461538464,252.08683117314723,1131.1008225324028,1260.434155865736,345
2042,0.06643738819193237,0.9941176470588236,164.0,415.0,415.0,404.67788461538464,253.08094882020606,1135.071410767697,1265.4047441010302,345
2043,0.038756079507200114,0.9941176470588236,164.0,415.0,415.0,404.67788461538464,254.0750664672649,1139.0419990029911,1270.3753323363244,345
2044,0.009340321893894266,0.9941176470588236,164.0,415.0,415.0,404.67788461538464,255.06918411432372,1143.012587238285,1275.3459205716185,345
2045,0.00027891080841115193,1.0,165.0,415.0,415.0,404.15587529976017,256.0691841143237,1147.012587238285,1280.3459205716185,345
2046,1.4708769364163983e-05,1.0,165.0,416.0,416.0,404.15587529976017,257.0691841143237,1151.012587238285,1285.3459205716185,345
2047,1.388235831882614e-06,1.0,165.0,416.0,416.0,404.15587529976017,258.0691841143237,1155.012587238285,1290.3459205716185,345
2048,0.0,1.0,164.0,416.0,416.0,404.40909090909093,259.6239078219886,1161.7862057766097,1298.119539109943,345
2049,0.008309078196938517,0.9939393939393939,163.0,417.0,417.0,404.40909090909093,259.87239267047346,1162.028630019034,1299.3619633523672,345
2050,0.02102640156916371,0.9939393939393939,163.0,417.0,417.0,404.40909090909093,260.86633206441286,1165.9983269887307,1304.3316603220642,345
2051,0.015539586244415269,0.9939393939393939,163.0,417.0,417.0,404.40909090909093,261.86027145835226,1169.9680239584277,1309.3013572917612,345
2052,0.0005361042561649515,1.0,164.0,417.0,417.0,404.40909090909093,262.86027145835226,1173.9680239584277,1314.3013572917612,345
2053,4.533933152805061e-05,1.0,164.0,417.0,417.0,404.40909090909093,263.86027145835226,1177.9680239584277,1319.3013572917612,345
2054,3.932712360343782e-06,1.0,164.0,417.0,417.0,404.40909090909093,264.86027145835226,1181.9680239584277,1324.3013572917612,345
2055,7.397773095449729e-07,1.0,162.0,417.0,417.0,405.28639618138425,265.3983299368756,1183.6583163510445,1326.991649684378,345
2056,0.020101633863132136,0.9874877810361682,160.0,417.0,417.0,405.28639618138425,264.2212038371689,1176.772685852511,1321.1060191858442,345
2057,0.047737983477223425,0.9749755620723363,158.0,417.0,417.0,405.28639618138425,263.1566877081366,1170.4501052073497,1315.783438540683,345
2058,0.044033998523601826,0.9749755620723363,157.0,418.0,418.0,405.37142857142857,264.75969357323925,1177.4651345328627,1323.798467866196,345
2059,0.03665844160110865,0.9687255620723363,156.0,418.0,418.0,405.37142857142857,263.8909191353116,1172.1212623432243,1319.4545956765578,345
2060,0.02397722190955763,0.9812377810361681,158.0,418.0,418.0,405.37142857142857,264.87215691634776,1176.0274512484052,1324.3607845817387,345
2061,0.008299998501108043,0.9812377810361681,158.0,418.0,418.0,405.37142857142857,265.8533946973839,1179.933640153586,1329.2669734869194,345
2062,0.005378673882328331,0.9812377810361681,158.0,418.0,418.0,405.37142857142857,266.8346324784201,1183.839829058767,1334.1731623921003,345
2063,0.0316369597988498,0.9749755620723363,157.0,418.0,418.0,405.37142857142857,265.0068709925941,1173.701021629637,1325.0343549629704,345
2064,0.0742421245560216,0.9437011241446726,152.0,418.0,418.0,405.37142857142857,263.19163394469575,1163.6248363901452,1315.9581697234787,345
2065,0.08818838805376535,0.9374389051808407,151.0,418.0,418.0,405.37142857142857,263.1656319896615,1162.4948266149743,1315.8281599483075,345
2066,0.07915179234847795,0.9624633431085045,155.0,418.0,418.0,405.37142857142857,264.12809533277004,1166.3071433305167,1320.64047666385,345
2067,0.05263452489420066,0.9624633431085045,155.0,418.0,418.0,405.37142857142857,265.0905586758785,1170.1194600460592,1325.4527933793927,345
2068,0.035358270293481826,0.9749755620723363,157.0,418.0,418.0,405.37142857142857,265.21470334841035,1169.7401834087182,1326.0735167420514,345
2069,0.03825222234708179,0.9749755620723363,157.0,419.0,419.0,405.37142857142857,266.1896789104826,1173.6150612190797,1330.9483945524132,345
2070,0.011233242047305964,0.9874877810361682,158.0,419.0,419.0,405.3919239904988,267.08534904102197,1177.0934118717767,1335.4267452051101,350
2071,0.007866310784079816,0.9840395051740991,157.0,419.0,419.0,405.3919239904988,267.0452506151616,1175.8929197424748,1335.2262530758082,350
2072,0.0031416813724880143,0.9965517241379309,159.0,419.0,419.0,405.3919239904988,268.0418023392996,1179.8756783631645,1340.2090116964978,350
2073,0.010688974127387145,0.9965517241379309,159.0,420.0,420.0,405.3919239904988,269.03835406343745,1183.858436983854,1345.1917703171875,350
2074,0.000794912128423887,0.9965517241379309,159.0,420.0,420.0,405.3919239904988,270.03490578757544,1187.8411956045438,1350.174528937877,350
2075,0.00026619596835544953,1.0,160.0,420.0,420.0,405.3919239904988,271.03490578757544,1191.8411956045438,1355.174528937877,350
2076,0.00048142716851827945,0.9965517241379309,159.0,420.0,420.0,405.3919239904988,272.0280092358513,1195.8067128459231,1360.1400461792564,350
2077,0.00035576421597808373,0.9965517241379309,159.0,420.0,420.0,405.3919239904988,273.0245609599892,1199.7894714666127,1365.1228047999462,350
2078,0.00011594503763509196,1.0,160.0,420.0,420.0,405.18483412322274,274.0245609599892,1203.7894714666127,1370.1228047999462,350
2079,5.7775588373627544e-05,1.0,160.0,420.0,420.0,405.18483412322274,275.0245609599892,1207.7894714666127,1375.1228047999462,350
2080,1.2779962639843166e-05,1.0,160.0,420.0,420.0,405.18483412322274,276.0245609599892,1211.7894714666127,1380.1228047999462,350
2081,6.313654591692869e-06,1.0,159.0,421.0,421.0,405.0614657210402,276.94972732417557,1215.4153032875442,1384.7486366208777,350
2082,0.007484431727099261,0.9964912280701753,158.0,421.0,421.0,405.0614657210402,277.4584992540001,1216.9591629366673,1387.2924962700006,350
2083,0.01544984526247955,0.9929824561403509,157.0,421.0,421.0,405.0614657210402,278.20586767505273,1219.6960050419302,1391.0293383752637,350
2084,0.024790376272744916,0.9929824561403509,157.0,421.0,421.0,405.0614657210402,279.19885013119307,1223.660917322632,1395.9942506559655,350
2085,0.02092837454637597,0.9929824561403509,157.0,421.0,421.0,405.0614657210402,280.1918325873334,1227.6258296033338,1400.959162936667,350
2086,0.020485979857983318,0.9929824561403509,157.0,421.0,421.0,405.0614657210402,281.1848150434738,1231.5907418840357,1405.924075217369,350
2087,0.007716206996469887,0.9929824561403509,157.0,421.0,421.0,405.0614657210402,282.17779749961414,1235.5556541647375,1410.8889874980707,350
2088,0.0021661440051468552,0.9964912280701753,158.0,421.0,421.0,405.0614657210402,283.1742887276843,1239.5381103050881,1415.8714436384216,350
2089,0.0010067966435154132,0.9964912280701753,158.0,422.0,422.0,405.0614657210402,284.1707799557545,1243.520566445439,1420.8538997787725,350
2090,0.0011281029776995944,0.9964912280701753,158.0,422.0,422.0,405.0614657210402,285.16727118382465,1247.50302258579,1425.8363559191234,350
2091,0.0004952325976454875,0.9964912280701753,158.0,422.0,422.0,405.0614657210402,286.1637624118948,1251.4854787261409,1430.818812059474,350
2092,4.930880437291836e-05,1.0,159.0,422.0,422.0,405.0614657210402,287.1637624118948,1255.4854787261409,1435.818812059474,350
2093,2.882260908525876e-05,1.0,159.0,422.0,422.0,405.0614657210402,288.1637624118948,1259.4854787261409,1440.818812059474,350
2094,3.443246837029748e-05,1.0,159.0,422.0,422.0,405.0614657210402,289.1637624118948,1263.4854787261409,1445.818812059474,350
2095,1.4411716658697016e-05,1.0,159.0,422.0,422.0,405.0614657210402,290.1637624118948,1267.4854787261409,1450.818812059474,350
2096,0.0,1.0,159.0,422.0,422.0,405.0614657210402,291.1637624118948,1271.4854787261409,1455.818812059474,350
2097,0.0,1.0,159.0,422.0,422.0,405.0614657210402,292.1637624118948,1275.4854787261409,1460.818812059474,350
2098,0.0,1.0,159.0,422.0,422.0,405.0614657210402,293.1637624118948,1279.4854787261409,1465.818812059474,350
2099,0.0,1.0,159.0,422.0,422.0,405.0614657210402,294.1637624118948,1283.4854787261409,1470.818812059474,350
2100,0.0,1.0,159.0,422.0,422.0,405.0614657210402,295.1637624118948,1287.4854787261409,1475.818812059474,355
2101,0.0,1.0,159.0,422.0,422.0,405.0614657210402,296.1637624118948,1291.4854787261409,1480.818812059474,355
2102,0.0,1.0,159.0,422.0,422.0,405.0614657210402,297.1637624118948,1295.4854787261409,1485.818812059474,355
2103,0.0,1.0,159.0,422.0,422.0,405.0614657210402,298.1637624118948,1299.4854787261409,1490.818812059474,355
2104,0.0,1.0,159.0,422.0,422.0,405.0614657210402,299.1637624118948,1303.4854787261409,1495.818812059474,355
2105,0.0,1.0,159.0,422.0,422.0,405.0614657210402,300.1637624118948,1307.4854787261409,1500.818812059474,355
2106,0.0,1.0,157.0,422.0,422.0,406.58490566037733,302.07924870828094,1316.0629102080716,1510.3962435414048,355
2107,0.0,1.0,155.0,422.0,422.0,409.16901408450707,304.0661388074291,1324.9973607038123,1520.3306940371456,355
2108,0.04121565398033708,0.9690909090909091,149.0,423.0,423.0,409.16901408450707,296.12310850439883,1284.2822091886608,1480.615542521994,355
2109,0.09775631089822287,0.9690909090909091,148.0,423.0,423.0,409.3466042154567,296.99757575757576,1287.6545454545453,1484.9878787878788,355
2110,0.04975802724401126,0.9684012539184952,147.0,423.0,423.0,409.23130841121497,298.84000000000003,1295.8666666666668,1494.2,355
2111,0.0372529208732443,0.9789341692789968,149.0,423.0,423.0,409.23130841121497,299.818934169279,1299.7613375130616,1499.094670846395,355
2112,0.04092899217196881,0.9789341692789968,149.0,423.0,423.0,409.23130841121497,300.797868338558,1303.6560083594566,1503.98934169279,355
2113,0.03667024819784096,0.9789341692789968,149.0,425.0,425.0,409.23130841121497,301.776802507837,1307.5506792058516,1508.884012539185,355
2114,0.013398607419385611,0.9891534391534392,149.0,425.0,425.0,410.34265734265733,303.69677729677727,1316.1505531505532,1518.4838864838864,355
2115,0.03286928828355209,0.9891534391534392,149.0,425.0,425.0,410.34265734265733,304.6425444925445,1319.8793891293892,1523.2127224627225,355
2116,0.0005098318515107173,1.0,147.0,425.0,425.0,413.79814385150814,307.8223776223776,1334.7785547785547,1539.111888111888,355
2117,0.008778277224037675,0.9884615384615385,145.0,427.0,427.0,413.79814385150814,308.7877622377622,1338.6054778554778,1543.9388111888113,355
2118,0.01670835783073966,0.9884615384615385,145.0,427.0,427.0,413.79814385150814,309.77622377622373,1342.5477855477857,1548.881118881119,355
2119,0.02331241556564347,0.9884615384615385,145.0,427.0,427.0,413.79814385150814,310.7646853146853,1346.4900932400933,1553.8234265734266,355
2120,0.03199807783802972,0.9884615384615385,145.0,428.0,428.0,415.2962962962963,311.75314685314686,1350.432400932401,1558.7657342657342,355
2121,0.0,1.0,143.0,429.0,429.0,417.35103926096997,308.01778787878783,1330.7556060606062,1540.0889393939394,355
2122,0.01706791439029233,0.9876666666666667,141.0,430.0,430.0,420.7080459770115,305.42878787878783,1316.810606060606,1527.1439393939395,355
2123,0.06024392659182457,0.9744454303460515,137.0,433.0,433.0,420.7080459770115,303.80188755344034,1307.6761044338684,1519.0094377672017,355
2124,0.13067717427413333,0.9616681455190772,135.0,433.0,433.0,420.7080459770115,300.9431475356941,1292.3824043451373,1504.7157376784705,355
2125,0.22026865311746552,0.9485507246376812,132.0,433.0,433.0,420.51146788990826,297.8885704874835,1276.1095191040843,1489.4428524374177,355
2126,0.30565283639197444,0.9481961147086032,131.0,433.0,433.0,420.51146788990826,297.9199226305609,1275.2662798194713,1489.5996131528045,355
2127,0.3609418194231385,0.9439407955596669,130.0,433.0,433.0,420.2379862700229,295.7149272559078,1263.241302946206,1478.5746362795392,355
2128,0.33271753931981074,0.9396854764107309,129.0,433.0,433.0,420.2379862700229,295.96099571104196,1263.4716452218765,1479.8049785552098,355
2129,0.29327985147294755,0.9568917668825161,132.0,433.0,433.0,420.2379862700229,296.91788747792447,1267.2561040562891,1484.5894373896224,355
2130,0.18184274748534032,0.9568917668825161,132.0,433.0,433.0,420.2379862700229,293.88588007736945,1251.096067053514,1469.4294003868472,360
2131,0.21203924286007642,0.948381128584644,130.0,433.0,433.0,420.2379862700229,294.4002186527626,1252.6677599304796,1472.001093263813,360
2132,0.17081811584247075,0.9698427382053655,134.0,433.0,433.0,420.2379862700229,295.3700613909679,1256.5169736215064,1476.8503069548399,360
2133,0.14273096406535418,0.9698427382053655,134.0,434.0,434.0,420.2379862700229,296.3399041291733,1260.3661873125334,1481.6995206458666,360
2134,0.09615063211576409,0.9698427382053655,134.0,434.0,434.0,420.2379862700229,297.3097468673787,1264.2154010035601,1486.5487343368934,360
2135,0.0059732063559683616,0.9870490286771508,137.0,435.0,435.0,420.2379862700229,298.29679589605587,1268.150646146946,1491.4839794802792,360
2136,0.016590022184542124,0.9870490286771508,137.0,435.0,435.0,420.2379862700229,299.2708939534101,1272.0211364337174,1496.3544697670507,360
2137,0.016385895126302907,0.9870490286771508,137.0,435.0,435.0,420.2379862700229,300.2579429820873,1275.956381577103,1501.2897149104365,360
2138,0.01633775735477439,0.9870490286771508,137.0,435.0,435.0,420.2379862700229,301.2449920107644,1279.8916267204888,1506.224960053822,360
2139,0.0028032261937751502,0.9870490286771508,137.0,436.0,436.0,420.2379862700229,302.2320410394416,1283.8268718638747,1511.160205197208,360
2140,0.002798323787284081,0.9870490286771508,137.0,436.0,436.0,420.2379862700229,303.2190900681187,1287.7621170072603,1516.0954503405937,360
2141,0.0027983192001096177,0.9870490286771508,137.0,436.0,436.0,419.99771689497715,301.5887477924481,1278.610405628907,1507.9437389622403,360
2142,0.06413962265804732,0.9654024051803886,134.0,436.0,436.0,419.99771689497715,302.42464048439996,1281.7898690886666,1512.1232024219998,360
2143,0.07492915585912123,0.9740980573543017,135.0,436.0,436.0,419.99771689497715,303.3900428895803,1285.6168811145685,1516.9502144479018,360
2144,0.1081494227251143,0.9652173913043478,133.0,436.0,436.0,419.84054669703875,304.1367588932806,1288.3504611330698,1520.683794466403,360
2145,0.05206695684781607,0.9608695652173914,132.0,436.0,436.0,419.84054669703875,304.8671936758893,1291.0026350461133,1524.3359683794465,360
2146,0.021010630254613534,0.9739130434782609,134.0,436.0,436.0,419.84054669703875,305.84110671936753,1294.8722002635045,1529.205533596838,360
2147,0.005758960811132153,0.9781642512077294,133.0,436.0,436.0,419.6181818181818,308.08230676328503,1305.0782004830917,1540.4115338164252,360
2148,0.0014886720510591798,0.9913043478260869,134.0,436.0,436.0,419.6181818181818,308.8776515151515,1308.0549242424242,1544.3882575757575,360
2149,0.009085877746874872,0.9867588932806324,133.0,436.0,436.0,419.96145124716554,308.5053194993412,1305.1932641633728,1542.5265974967062,360
2150,0.014560130754135888,0.9954545454545455,134.0,438.0,438.0,419.7126696832579,309.5007740447958,1309.1705368906455,1547.503870223979,360
2151,0.010090870388731858,0.9867588932806324,133.0,439.0,439.0,419.4446952595937,310.4788372859025,1313.0608530961792,1552.3941864295125,360
2152,0.001517642865741002,0.9954545454545455,134.0,439.0,439.0,419.4446952595937,311.47429183135705,1317.038125823452,1557.3714591567852,360
2153,0.0009491476269669659,0.9954545454545455,134.0,439.0,439.0,419.4446952595937,312.4697463768116,1321.0153985507245,1562.348731884058,360
2154,0.0003750306220020697,1.0,134.0,439.0,439.0,419.4446952595937,313.0458333333333,1322.8958333333333,1565.2291666666665,360
2155,0.006280173139417644,0.9953488372093023,131.0,439.0,439.0,419.5977528089888,313.3151024363234,1323.2421788482834,1566.575512181617,360
2156,0.013873341861171598,0.9906976744186047,130.0,439.0,439.0,419.5977528089888,313.40812569213733,1322.7072951273533,1567.0406284606865,360
2157,0.007695647492047128,0.9906976744186047,129.0,439.0,439.0,419.1543624161074,314.6234201407495,1327.7837673704141,1573.1171007037474,360
2158,0.009107539048673324,0.9953488372093023,130.0,441.0,441.0,419.1543624161074,315.6187689779588,1331.7605115564606,1578.093844889794,360
2159,0.01235993568948889,0.9953488372093023,130.0,442.0,442.0,419.1543624161074,316.6141178151681,1335.7372557425072,1583.0705890758404,360
2160,0.0075064991883679304,0.9953488372093023,130.0,442.0,442.0,419.1543624161074,317.60946665237736,1339.7139999285537,1588.047333261887,365
2161,0.000985370564888789,0.9953488372093023,130.0,443.0,443.0,418.90625,318.6048154895867,1343.6907441146,1593.0240774479335,365
2162,3.1380412170877514e-05,1.0,131.0,444.0,444.0,418.90625,319.6048154895867,1347.6907441146,1598.0240774479335,365
2163,2.161698693995403e-06,1.0,131.0,445.0,445.0,418.90625,320.6048154895867,1351.6907441146,1603.0240774479335,365
2164,0.0,1.0,131.0,445.0,445.0,418.90625,321.6048154895867,1355.6907441146,1608.0240774479335,365
2165,0.0,1.0,131.0,445.0,445.0,418.90625,322.6048154895867,1359.6907441146,1613.0240774479335,365
2166,0.0,1.0,131.0,445.0,445.0,418.90625,323.6048154895867,1363.6907441146,1618.0240774479335,365
2167,0.0,1.0,131.0,445.0,445.0,418.90625,324.6048154895867,1367.6907441146,1623.0240774479335,365
2168,0.0,1.0,131.0,445.0,445.0,418.90625,325.6048154895867,1371.6907441146,1628.0240774479335,365
2169,0.0,1.0,130.0,445.0,445.0,418.90625,326.92438538205977,1377.2885935769657,1634.621926910299,365
2170,0.0,1.0,130.0,445.0,445.0,418.90625,327.92438538205977,1381.2885935769657,1639.621926910299,365
2171,0.0,1.0,130.0,445.0,445.0,418.90625,328.92438538205977,1385.2885935769657,1644.621926910299,365
2172,0.0,1.0,130.0,445.0,445.0,418.90625,329.92438538205977,1389.2885935769657,1649.621926910299,365
2173,0.0,1.0,130.0,446.0,446.0,418.90625,330.92438538205977,1393.2885935769657,1654.621926910299,365
2174,0.0,1.0,130.0,446.0,446.0,418.90625,331.92438538205977,1397.2885935769657,1659.621926910299,365
2175,0.0,1.0,130.0,446.0,446.0,418.90625,332.92438538205977,1401.2885935769657,1664.621926910299,365
2176,0.0,1.0,130.0,446.0,446.0,418.90625,333.92438538205977,1405.2885935769657,1669.621926910299,365
2177,0.0,1.0,130.0,446.0,446.0,418.90625,334.92438538205977,1409.2885935769657,1674.621926910299,365
2178,0.0,1.0,130.0,446.0,446.0,418.90625,335.92438538205977,1413.2885935769657,1679.621926910299,365
2179,0.0,1.0,129.0,446.0,446.0,419.1714922048998,333.90190476190475,1402.1761904761904,1669.5095238095237,365
2180,0.027033322055247565,0.9904761904761905,128.0,446.0,446.0,418.64966740576494,333.45904761904757,1398.9619047619049,1667.2952380952381,365
2181,0.0133297343941534,0.9904761904761905,126.0,447.0,447.0,419.4491150442478,335.2692939244663,1407.0131362889983,1676.3464696223316,365
2182,0.04613562503211728,0.9628899835796387,122.0,448.0,448.0,419.4491150442478,331.1425287356322,1385.3793103448277,1655.712643678161,365
2183,0.07092162328804316,0.949096880131363,120.0,448.0,448.0,419.2450331125828,330.5054187192118,1381.1937602627258,1652.527093596059,365
2184,0.05985042048275317,0.949096880131363,120.0,450.0,450.0,419.2450331125828,331.45451559934315,1384.9392446633826,1657.2725779967159,365
2185,0.06932293981401971,0.9586206896551724,120.0,450.0,450.0,419.2450331125828,332.2440305979415,1387.886819656374,1661.2201529897072,365
2186,0.0613992561886467,0.9537426408746846,119.0,451.0,451.0,419.54185022026434,320.3205374664584,1377.4360206656254,1601.602687332292,365
2187,0.1436566187822339,0.9202873563218391,117.0,452.0,452.0,420.92763157894734,319.4558374384236,1372.2791871921181,1597.2791871921181,365
2188,0.13337502349631655,0.9152873563218391,116.0,453.0,453.0,420.92763157894734,320.0911247947455,1374.622290640394,1600.4556239737274,365
