time,avg_speed,congestion_score,queue_length,throughput,trip_completion,travel_time,waiting_time,ambulance_delay,incident_delay,reroute_count
1345,0.0,0.8,44.0,312.0,312.0,355.02866242038215,155.78095238095236,0.0,778.9047619047619,225
1346,0.0,0.8,44.0,312.0,312.0,355.02866242038215,156.58095238095237,0.0,782.9047619047619,225
1347,0.0,0.8,44.0,312.0,312.0,355.02866242038215,157.38095238095235,0.0,786.9047619047619,225
1348,0.0,0.8,44.0,312.0,312.0,355.02866242038215,158.18095238095236,0.0,790.9047619047619,225
1349,0.0,0.8,44.0,312.0,312.0,355.02866242038215,158.98095238095237,0.0,794.9047619047619,225
1350,0.0,0.8,44.0,312.0,312.0,355.02866242038215,159.78095238095236,0.0,798.9047619047619,230
1351,0.0,0.8,44.0,312.0,312.0,355.02866242038215,160.58095238095237,0.0,802.9047619047619,230
1352,0.0,0.8,44.0,312.0,312.0,355.02866242038215,161.38095238095235,0.0,806.9047619047619,230
1353,0.0,0.8,44.0,312.0,312.0,355.02866242038215,162.18095238095236,0.0,810.9047619047619,230
1354,0.0,0.8,44.0,312.0,312.0,355.02866242038215,162.98095238095237,0.0,814.9047619047619,230
1355,0.0,0.8,44.0,312.0,312.0,355.02866242038215,163.78095238095236,0.0,818.9047619047619,230
1356,0.0,0.8,42.0,312.0,312.0,355.05079365079365,163.70573152337857,0.0,818.5286576168929,230
1357,0.0,0.8,42.0,312.0,312.0,355.61829652996846,164.50573152337859,0.0,822.5286576168929,230
1358,0.0,0.8,42.0,314.0,314.0,355.61829652996846,165.3057315233786,0.0,826.5286576168929,230
1359,0.0,0.8,42.0,315.0,315.0,355.61829652996846,166.10573152337858,0.0,830.5286576168929,230
1360,0.0,0.8,42.0,315.0,315.0,355.4622641509434,162.27496229260936,0.0,811.3748114630467,230
1361,0.03551292548421771,0.7846153846153847,41.0,315.0,315.0,355.4622641509434,163.05957767722472,0.0,815.2978883861236,230
1362,0.06027183968330949,0.7846153846153847,41.0,315.0,315.0,355.4622641509434,163.84419306184012,0.0,819.2209653092006,230
1363,0.010199071351069967,0.7846153846153847,41.0,315.0,315.0,355.4622641509434,164.62880844645548,0.0,823.1440422322775,230
1364,0.0,0.8,42.0,316.0,316.0,355.4622641509434,165.4288084464555,0.0,827.1440422322775,230
1365,0.0,0.8,42.0,316.0,316.0,355.4622641509434,166.2288084464555,0.0,831.1440422322775,230
1366,0.0,0.8,42.0,317.0,317.0,355.4622641509434,167.02880844645549,0.0,835.1440422322775,230
1367,0.0,0.8,42.0,317.0,317.0,355.4622641509434,167.8288084464555,0.0,839.1440422322775,230
1368,0.0,0.8,42.0,318.0,318.0,355.4622641509434,168.62880844645548,0.0,843.1440422322775,230
1369,0.0,0.8,42.0,318.0,318.0,355.4622641509434,169.4288084464555,0.0,847.1440422322775,230
1370,0.0,0.8,41.0,318.0,318.0,355.4622641509434,169.71470588235292,0.0,848.5735294117646,230
1371,0.0,0.8,41.0,318.0,318.0,355.7742946708464,170.51470588235293,0.0,852.5735294117646,230
1372,0.0,0.8,41.0,319.0,319.0,355.7742946708464,171.31470588235294,0.0,856.5735294117646,230
1373,0.0,0.8,41.0,319.0,319.0,355.7742946708464,172.11470588235292,0.0,860.5735294117646,230
1374,0.0,0.8,41.0,319.0,319.0,355.7742946708464,172.91470588235293,0.0,864.5735294117646,230
1375,0.0,0.8,41.0,319.0,319.0,355.7742946708464,173.71470588235292,0.0,868.5735294117646,230
1376,0.0,0.8,41.0,319.0,319.0,355.7742946708464,174.51470588235293,0.0,872.5735294117646,230
1377,0.0,0.8,41.0,319.0,319.0,355.7742946708464,175.31470588235294,0.0,876.5735294117646,230
1378,0.0,0.8,41.0,319.0,319.0,355.7742946708464,176.11470588235292,0.0,880.5735294117646,230
1379,0.0,0.8,41.0,319.0,319.0,355.7742946708464,176.91470588235293,0.0,884.5735294117646,230
1380,0.0,0.8,41.0,319.0,319.0,355.7742946708464,177.71470588235292,0.0,888.5735294117646,235
1381,0.0,0.8,41.0,319.0,319.0,355.7742946708464,178.51470588235293,0.0,892.5735294117646,235
1382,0.0,0.8,41.0,319.0,319.0,355.7742946708464,179.31470588235294,0.0,896.5735294117646,235
1383,0.0,0.8,41.0,319.0,319.0,355.7742946708464,180.11470588235292,0.0,900.5735294117646,235
1384,0.0,0.8,41.0,319.0,319.0,355.7742946708464,180.91470588235293,0.0,904.5735294117646,235
1385,0.0,0.8,41.0,319.0,319.0,355.7742946708464,181.71470588235292,0.0,908.5735294117646,235
1386,0.0,0.8,41.0,319.0,319.0,355.7742946708464,182.51470588235293,0.0,912.5735294117646,235
1387,0.0,0.8,41.0,319.0,319.0,355.7742946708464,183.31470588235294,0.0,916.5735294117646,235
1388,0.0,0.8,41.0,319.0,319.0,355.7742946708464,184.11470588235292,0.0,920.5735294117646,235
1389,0.0,0.8,41.0,319.0,319.0,355.7742946708464,184.91470588235293,0.0,924.5735294117646,235
1390,0.0,0.8,41.0,319.0,319.0,355.7742946708464,185.71470588235292,0.0,928.5735294117646,235
1391,0.0,0.8,41.0,319.0,319.0,355.7742946708464,186.51470588235293,0.0,932.5735294117646,235
1392,0.0,0.8,41.0,319.0,319.0,355.7742946708464,187.31470588235294,0.0,936.5735294117646,235
1393,0.0,0.8,41.0,319.0,319.0,355.7742946708464,188.11470588235292,0.0,940.5735294117646,235
1394,0.0,0.8,41.0,319.0,319.0,355.7742946708464,188.91470588235293,0.0,944.5735294117646,235
1395,0.0,0.8,40.0,319.0,319.0,355.7742946708464,185.19470588235293,0.0,925.9735294117647,235
1396,0.0,0.8,40.0,319.0,319.0,355.7742946708464,185.99470588235292,0.0,929.9735294117647,235
1397,0.0,0.8,40.0,319.0,319.0,355.7742946708464,186.79470588235293,0.0,933.9735294117647,235
1398,0.0,0.8,40.0,319.0,319.0,355.7742946708464,187.5947058823529,0.0,937.9735294117647,235
1399,0.0,0.8,40.0,319.0,319.0,355.7742946708464,188.39470588235292,0.0,941.9735294117647,235
1400,0.0,0.8,40.0,319.0,319.0,355.7742946708464,189.19470588235293,0.0,945.9735294117647,235
1401,0.0,0.8,40.0,319.0,319.0,355.7742946708464,189.99470588235292,0.0,949.9735294117647,235
1402,0.0,0.8,39.0,319.0,319.0,356.421875,184.36470588235292,0.0,921.8235294117646,235
1403,0.0,0.8,39.0,319.0,319.0,356.421875,185.16470588235293,0.0,925.8235294117646,235
1404,0.0,0.8,39.0,319.0,319.0,357.13084112149534,185.96470588235292,0.0,929.8235294117646,235
1405,0.0,0.8,39.0,320.0,320.0,357.13084112149534,186.76470588235293,0.0,933.8235294117646,235
1406,0.0,0.8,39.0,321.0,321.0,357.13084112149534,187.56470588235294,0.0,937.8235294117646,235
1407,0.0,0.8,39.0,321.0,321.0,357.13084112149534,188.36470588235292,0.0,941.8235294117646,235
1408,0.0,0.8,39.0,321.0,321.0,357.13084112149534,189.16470588235293,0.0,945.8235294117646,235
1409,0.0,0.8,39.0,321.0,321.0,357.13084112149534,189.96470588235292,0.0,949.8235294117646,235
1410,0.0,0.8,39.0,321.0,321.0,357.13084112149534,190.76470588235293,0.0,953.8235294117646,240
1411,0.0,0.8,39.0,321.0,321.0,357.13084112149534,191.56470588235294,0.0,957.8235294117646,240
1412,0.0,0.8,39.0,321.0,321.0,357.13084112149534,192.36470588235292,0.0,961.8235294117646,240
1413,0.0,0.8,39.0,321.0,321.0,357.13084112149534,193.16470588235293,0.0,965.8235294117646,240
1414,0.0,0.8,39.0,321.0,321.0,357.13084112149534,193.96470588235292,0.0,969.8235294117646,240
1415,0.0,0.8,39.0,321.0,321.0,357.13084112149534,194.76470588235293,0.0,973.8235294117646,240
1416,0.0,0.8,39.0,321.0,321.0,357.13084112149534,195.56470588235294,0.0,977.8235294117646,240
1417,0.0,0.8,39.0,321.0,321.0,357.13084112149534,196.36470588235292,0.0,981.8235294117646,240
1418,0.0,0.8,39.0,321.0,321.0,357.13084112149534,197.16470588235293,0.0,985.8235294117646,240
1419,0.0,0.8,39.0,321.0,321.0,357.13084112149534,197.96470588235292,0.0,989.8235294117646,240
1420,0.0,0.8,39.0,321.0,321.0,357.13084112149534,198.76470588235293,0.0,993.8235294117646,240
1421,0.0,0.8,39.0,321.0,321.0,357.13084112149534,199.56470588235294,0.0,997.8235294117646,240
1422,0.0,0.8,39.0,321.0,321.0,357.13084112149534,200.36470588235292,0.0,1001.8235294117646,240
1423,0.0,0.8,39.0,321.0,321.0,357.13084112149534,201.16470588235293,0.0,1005.8235294117646,240
1424,0.0,0.8,38.0,321.0,321.0,357.13084112149534,198.2513725490196,0.0,991.256862745098,240
1425,0.02300469371676444,0.76,37.0,321.0,321.0,357.13084112149534,187.05137254901962,0.0,935.256862745098,240
1426,0.08963116115331646,0.76,37.0,321.0,321.0,357.13084112149534,187.8113725490196,0.0,939.056862745098,240
1427,0.11846770679055363,0.76,36.0,321.0,321.0,356.95652173913044,188.81916666666666,0.0,944.0958333333333,240
1428,0.004359595344762132,0.76,36.0,321.0,321.0,357.8730650154799,189.57916666666665,0.0,947.8958333333333,240
1429,0.0037853263352731537,0.8,37.0,322.0,322.0,357.8730650154799,190.37916666666666,0.0,951.8958333333333,240
1430,0.00011830717158599611,0.8,37.0,322.0,322.0,357.8730650154799,191.17916666666665,0.0,955.8958333333333,240
1431,0.0004450980755896309,0.8,37.0,322.0,322.0,357.8730650154799,191.97916666666666,0.0,959.8958333333333,240
1432,8.146111856754837e-05,0.8,36.0,322.0,322.0,357.8730650154799,193.12666666666667,0.0,965.6333333333333,240
1433,9.565994320357201e-05,0.8,36.0,323.0,323.0,357.8730650154799,193.92666666666668,0.0,969.6333333333333,240
1434,3.184088931512833e-05,0.8,36.0,323.0,323.0,358.46604938271605,194.72666666666666,0.0,973.6333333333333,240
1435,1.8433348815294473e-05,0.8,36.0,324.0,324.0,358.46604938271605,195.52666666666667,0.0,977.6333333333333,240
1436,0.0,0.8,36.0,324.0,324.0,358.46604938271605,196.32666666666665,0.0,981.6333333333333,240
1437,0.0,0.8,36.0,324.0,324.0,358.46604938271605,197.12666666666667,0.0,985.6333333333333,240
1438,0.0,0.8,36.0,324.0,324.0,358.46604938271605,197.92666666666668,0.0,989.6333333333333,240
1439,0.0,0.8,36.0,324.0,324.0,358.46604938271605,198.72666666666666,0.0,993.6333333333333,240
1440,0.25646153846153846,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,194.84450549450548,0.0,974.2225274725274,245
1441,0.2459248380069979,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,195.62912087912088,0.0,978.1456043956043,245
1442,0.25355269691770754,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,196.41373626373624,0.0,982.0686813186812,245
1443,0.2417680460852929,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,197.19835164835163,0.0,985.9917582417581,245
1444,0.2440890854164385,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,197.98296703296703,0.0,989.9148351648352,245
1445,0.23666813702186426,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,198.76758241758242,0.0,993.8379120879121,245
1446,0.23951455930111787,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,199.55219780219778,0.0,997.760989010989,245
1447,0.25302881565274526,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,200.3368131868132,0.0,1001.684065934066,245
1448,0.2506985636041858,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,201.12142857142857,0.0,1005.6071428571429,245
1449,0.24500355373466248,0.7846153846153847,35.0,324.0,324.0,358.46604938271605,201.90604395604396,0.0,1009.5302197802198,245
1450,0.2756883689501944,0.7833333333333333,33.0,324.0,324.0,358.7323076923077,203.76538461538462,0.0,1018.8269230769231,245
1451,0.31917246920646486,0.7512820512820513,31.0,324.0,324.0,358.7323076923077,191.0871794871795,0.0,955.4358974358975,245
1452,0.4296936146654547,0.7192307692307692,29.0,324.0,324.0,358.7323076923077,178.37692307692308,0.0,891.8846153846154,245
1453,0.4262538659565053,0.6871794871794872,27.0,324.0,324.0,358.7323076923077,165.69871794871796,0.0,828.4935897435897,245
1454,0.468249395096452,0.6551282051282051,25.0,324.0,324.0,358.7323076923077,152.98846153846154,0.0,764.9423076923076,245
1455,0.9639613476699654,0.6307692307692307,24.0,324.0,324.0,358.7323076923077,133.34230769230768,0.0,666.7115384615385,245
1456,0.9124284001603609,0.6153846153846153,23.0,325.0,325.0,358.7323076923077,116.54230769230769,0.0,582.7115384615385,245
1457,0.9227881016220445,0.6076923076923076,22.0,325.0,325.0,358.7323076923077,114.12820512820512,0.0,570.6410256410256,245
1458,0.8887664039732563,0.6076923076923076,22.0,325.0,325.0,358.7323076923077,101.37051282051281,0.0,506.8525641025641,245
1459,0.8920042070096906,0.6243589743589744,23.0,325.0,325.0,358.7323076923077,88.69358974358974,0.0,443.46794871794873,245
1460,0.8234201660437448,0.6243589743589744,23.0,325.0,325.0,358.7323076923077,89.31794871794872,0.0,446.5897435897436,245
1461,0.7986869310547939,0.6243589743589744,23.0,325.0,325.0,358.7323076923077,89.9423076923077,0.0,449.71153846153845,245
1462,0.746822394893894,0.6564102564102564,25.0,325.0,325.0,358.7323076923077,90.59871794871795,0.0,452.9935897435897,245
1463,0.7219559294724215,0.6884615384615385,27.0,325.0,325.0,358.7323076923077,91.28717948717949,0.0,456.43589743589746,245
1464,0.6817303572604461,0.7205128205128205,29.0,325.0,325.0,358.7323076923077,92.00769230769231,0.0,460.03846153846155,245
1465,0.6869750816235058,0.7525641025641026,31.0,325.0,325.0,358.7323076923077,92.7602564102564,0.0,463.80128205128204,245
1466,0.6874433845140547,0.7525641025641026,31.0,325.0,325.0,358.7323076923077,93.51282051282051,0.0,467.56410256410254,245
1467,0.6984979731481502,0.7525641025641026,31.0,325.0,325.0,359.0920245398773,94.26538461538462,0.0,471.3269230769231,245
1468,1.008543045727499,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,89.72692307692307,0.0,448.63461538461536,245
1469,1.0076984688710837,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,90.45,0.0,452.25,245
1470,0.9923264423058745,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,91.17307692307693,0.0,455.86538461538464,250
1471,1.0039548635208742,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,91.89615384615385,0.0,459.4807692307692,250
1472,1.0180129861252931,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,92.61923076923077,0.0,463.09615384615387,250
1473,1.0137049357651922,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,93.34230769230768,0.0,466.71153846153845,250
1474,1.017033604606783,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,94.06538461538462,0.0,470.3269230769231,250
1475,0.9810376809897162,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,94.78846153846153,0.0,473.9423076923077,250
1476,1.0205637696114702,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,95.51153846153846,0.0,477.5576923076923,250
1477,1.0197129692342968,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,96.23461538461538,0.0,481.1730769230769,250
1478,1.025896710220951,0.7230769230769231,30.0,326.0,326.0,359.0920245398773,96.95769230769231,0.0,484.78846153846155,250
1479,0.8104029993332734,0.735897435897436,30.0,326.0,326.0,359.43119266055044,98.31794871794872,0.0,491.5897435897436,250
1480,0.7785449523501257,0.735897435897436,30.0,327.0,327.0,359.43119266055044,99.05384615384615,0.0,495.2692307692308,250
1481,0.8182115946700979,0.735897435897436,30.0,327.0,327.0,359.43119266055044,99.7897435897436,0.0,498.94871794871796,250
1482,0.799684319250859,0.735897435897436,30.0,327.0,327.0,359.43119266055044,100.52564102564102,0.0,502.62820512820514,250
1483,0.7763785425248344,0.735897435897436,30.0,327.0,327.0,359.43119266055044,101.26153846153846,0.0,506.3076923076923,250
1484,0.8087248517367633,0.735897435897436,30.0,327.0,327.0,359.43119266055044,101.9974358974359,0.0,509.9871794871795,250
1485,0.7894501723420857,0.735897435897436,30.0,327.0,327.0,359.43119266055044,102.73333333333332,0.0,513.6666666666666,250
1486,0.7810210915569051,0.735897435897436,30.0,327.0,327.0,359.43119266055044,103.46923076923076,0.0,517.3461538461538,250
1487,0.7895692363557624,0.735897435897436,30.0,327.0,327.0,359.43119266055044,104.2051282051282,0.0,521.025641025641,250
1488,0.8166162662558941,0.735897435897436,30.0,327.0,327.0,359.43119266055044,104.94102564102563,0.0,524.7051282051282,250
1489,0.7936653275568256,0.735897435897436,30.0,327.0,327.0,359.43119266055044,105.67692307692307,0.0,528.3846153846154,250
1490,0.8111855759975051,0.735897435897436,30.0,327.0,327.0,359.43119266055044,106.4128205128205,0.0,532.0641025641025,250
1491,0.7840246690400008,0.735897435897436,30.0,327.0,327.0,359.43119266055044,107.14871794871794,0.0,535.7435897435897,250
1492,0.7916225894673803,0.735897435897436,30.0,327.0,327.0,359.43119266055044,107.88461538461539,0.0,539.4230769230769,250
1493,0.7767014457410001,0.735897435897436,30.0,327.0,327.0,359.43119266055044,108.62051282051281,0.0,543.1025641025641,250
1494,0.8033844326091575,0.735897435897436,30.0,327.0,327.0,359.43119266055044,109.35641025641026,0.0,546.7820512820513,250
1495,0.776869374533787,0.735897435897436,30.0,327.0,327.0,359.43119266055044,110.09230769230768,0.0,550.4615384615385,250
1496,0.7984316885708775,0.735897435897436,30.0,327.0,327.0,359.43119266055044,110.82820512820513,0.0,554.1410256410256,250
1497,0.7958593792122469,0.735897435897436,30.0,327.0,327.0,359.43119266055044,111.56410256410257,0.0,557.8205128205128,250
1498,0.7896193116378065,0.735897435897436,30.0,327.0,327.0,359.43119266055044,112.3,0.0,561.5,250
1499,0.38709749244844227,0.7651515151515151,30.0,327.0,327.0,360.0457317073171,115.18939393939395,0.0,575.9469696969697,250
1500,0.3844909736300593,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,115.95454545454545,0.0,579.7727272727273,255
1501,0.3864674584313832,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,116.71969696969697,0.0,583.5984848484849,255
1502,0.37771845748470956,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,117.4848484848485,0.0,587.4242424242424,255
1503,0.3860471232156339,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,118.25,0.0,591.25,255
1504,0.3869217399948305,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,119.0151515151515,0.0,595.0757575757576,255
1505,0.3843183275924177,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,119.78030303030303,0.0,598.9015151515151,255
1506,0.38346729781047556,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,120.54545454545455,0.0,602.7272727272727,255
1507,0.3776298230054901,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,121.31060606060605,0.0,606.5530303030303,255
1508,0.38083487491644774,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,122.07575757575758,0.0,610.3787878787879,255
1509,0.38079743799216564,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,122.8409090909091,0.0,614.2045454545455,255
1510,0.38407817247718085,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,123.6060606060606,0.0,618.030303030303,255
1511,0.38406952135161865,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,124.37121212121212,0.0,621.8560606060606,255
1512,0.386065750599613,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,125.13636363636365,0.0,625.6818181818182,255
1513,0.38512294784296924,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,125.90151515151516,0.0,629.5075757575758,255
1514,0.3802750986768215,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,126.66666666666666,0.0,633.3333333333334,255
1515,0.38481090474199275,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,127.43181818181817,0.0,637.1590909090909,255
1516,0.3568195281842965,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,128.1969696969697,0.0,640.9848484848485,255
1517,0.3790398527535003,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,128.9621212121212,0.0,644.810606060606,255
1518,0.3811148331017219,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,129.72727272727272,0.0,648.6363636363636,255
1519,0.38515381845701346,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,130.49242424242425,0.0,652.4621212121212,255
1520,0.37932629532564544,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,131.25757575757575,0.0,656.2878787878788,255
1521,0.3837707526158739,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,132.02272727272728,0.0,660.1136363636364,255
1522,0.3862952739283174,0.7651515151515151,30.0,328.0,328.0,360.0457317073171,132.7878787878788,0.0,663.939393939394,255
1523,0.0,0.8,30.0,328.0,328.0,361.2462006079027,136.95363636363635,0.0,684.7681818181818,255
1524,0.0,0.8,30.0,329.0,329.0,361.2462006079027,137.75363636363636,0.0,688.7681818181818,255
1525,0.0,0.8,29.0,329.0,329.0,361.06363636363636,134.60999999999999,0.0,673.05,255
1526,0.0,0.8,29.0,329.0,329.0,361.06363636363636,135.41,0.0,677.05,255
1527,0.0,0.8,29.0,329.0,329.0,361.06363636363636,136.20999999999998,0.0,681.05,255
1528,0.0,0.8,29.0,330.0,330.0,361.06363636363636,137.01,0.0,685.05,255
1529,0.0,0.8,29.0,330.0,330.0,361.06363636363636,137.81,0.0,689.05,255
1530,0.0,0.8,29.0,330.0,330.0,361.06363636363636,138.60999999999999,0.0,693.05,260
1531,0.0,0.8,29.0,330.0,330.0,361.06363636363636,139.41,0.0,697.05,260
1532,0.0,0.8,29.0,330.0,330.0,361.06363636363636,140.20999999999998,0.0,701.05,260
1533,0.0,0.8,29.0,330.0,330.0,361.06363636363636,141.01,0.0,705.05,260
1534,0.0,0.8,29.0,330.0,330.0,361.06363636363636,141.81,0.0,709.05,260
1535,0.0,0.8,29.0,330.0,330.0,361.06363636363636,142.60999999999999,0.0,713.05,260
1536,0.0,0.8,29.0,330.0,330.0,361.06363636363636,143.41,0.0,717.05,260
1537,0.0,0.8,29.0,330.0,330.0,361.06363636363636,144.20999999999998,0.0,721.05,260
1538,0.0,0.8,29.0,330.0,330.0,361.06363636363636,145.01,0.0,725.05,260
1539,0.0,0.8,29.0,330.0,330.0,361.06363636363636,145.81,0.0,729.05,260
1540,0.0,0.8,29.0,330.0,330.0,361.06363636363636,146.60999999999999,0.0,733.05,260
1541,0.0,0.8,29.0,330.0,330.0,361.06363636363636,147.41,0.0,737.05,260
1542,0.0,0.8,29.0,330.0,330.0,361.06363636363636,148.20999999999998,0.0,741.05,260
1543,0.0,0.8,29.0,330.0,330.0,361.06363636363636,149.01,0.0,745.05,260
1544,0.0,0.8,29.0,330.0,330.0,361.06363636363636,149.81,0.0,749.05,260
1545,0.0,0.8,29.0,330.0,330.0,361.06363636363636,150.60999999999999,0.0,753.05,260
1546,0.0,0.8,29.0,330.0,330.0,361.06363636363636,151.41,0.0,757.05,260
1547,0.0,0.8,29.0,330.0,330.0,361.06363636363636,152.20999999999998,0.0,761.05,260
1548,0.0,0.8,29.0,330.0,330.0,361.06363636363636,153.01,0.0,765.05,260
1549,0.0,0.8,29.0,330.0,330.0,361.06363636363636,153.81,0.0,769.05,260
1550,0.0,0.8,29.0,330.0,330.0,361.06363636363636,154.60999999999999,0.0,773.05,260
1551,0.0,0.8,29.0,330.0,330.0,361.06363636363636,155.41,0.0,777.05,260
1552,0.0,0.8,29.0,330.0,330.0,361.06363636363636,156.20999999999998,0.0,781.05,260
1553,0.0,0.8,29.0,330.0,330.0,361.06363636363636,157.01,0.0,785.05,260
1554,0.0,0.8,29.0,330.0,330.0,362.6858006042296,157.81,0.0,789.05,260
1555,0.0,0.8,29.0,331.0,331.0,362.6858006042296,158.60999999999999,0.0,793.05,260
1556,0.0,0.8,29.0,331.0,331.0,362.6858006042296,159.41,0.0,797.05,260
1557,0.0,0.8,28.0,331.0,331.0,362.6858006042296,156.35888888888888,0.0,781.7944444444445,260
1558,0.0,0.8,28.0,331.0,331.0,362.6858006042296,157.1588888888889,0.0,785.7944444444445,260
1559,0.0,0.8,28.0,331.0,331.0,363.7048192771084,157.9588888888889,0.0,789.7944444444445,260
1560,0.0,0.8,26.0,332.0,332.0,363.7048192771084,156.77555555555554,0.0,783.8777777777777,265
1561,0.19332417223214482,0.6833333333333333,24.0,332.0,332.0,363.7048192771084,122.57555555555555,0.0,612.8777777777777,265
1562,0.5278322990878952,0.5666666666666667,22.0,332.0,332.0,363.7048192771084,88.37555555555555,0.0,441.87777777777774,265
1563,0.6611051275362051,0.45,20.0,332.0,332.0,363.7048192771084,54.05888888888889,0.0,270.2944444444444,265
1564,0.593762288435905,0.45,20.0,332.0,332.0,363.7048192771084,54.50888888888888,0.0,272.5444444444444,265
1565,0.3683626079543203,0.5666666666666667,22.0,332.0,332.0,363.7048192771084,55.075555555555546,0.0,275.0444444444444,265
1566,0.21035041490274303,0.5666666666666667,22.0,332.0,332.0,363.7048192771084,55.64222222222222,0.0,277.5444444444444,265
1567,0.05528300799619569,0.6833333333333333,24.0,332.0,332.0,363.7048192771084,56.325555555555546,0.0,280.2944444444444,265
1568,0.010488415678163837,0.8,26.0,332.0,332.0,363.7048192771084,57.12555555555555,0.0,283.2944444444444,265
1569,0.002490616693392236,0.8,26.0,332.0,332.0,363.7048192771084,57.92555555555555,0.0,286.2944444444444,265
1570,0.0013744211205312037,0.8,26.0,332.0,332.0,363.7048192771084,58.725555555555545,0.0,289.2944444444444,265
1571,0.0008264582575167057,0.8,26.0,332.0,332.0,363.7048192771084,59.52555555555555,0.0,292.2944444444444,265
1572,9.969762104539753e-05,0.8,26.0,332.0,332.0,363.7048192771084,60.325555555555546,0.0,295.2944444444444,265
1573,3.980967601704506e-05,0.8,26.0,332.0,332.0,363.7048192771084,61.12555555555555,0.0,298.2944444444444,265
1574,2.245042632711544e-05,0.8,26.0,332.0,332.0,363.7048192771084,61.92555555555555,0.0,301.2944444444444,265
1575,0.0,0.8,26.0,332.0,332.0,363.7048192771084,62.725555555555545,0.0,304.2944444444444,265
1576,0.0,0.8,26.0,332.0,332.0,363.7048192771084,63.52555555555555,0.0,307.2944444444444,265
1577,0.0,0.8,26.0,332.0,332.0,363.7048192771084,64.32555555555555,0.0,310.2944444444445,265
1578,0.0,0.8,26.0,332.0,332.0,363.5165165165165,59.10555555555557,0.0,283.19444444444446,265
1579,0.0,0.8,26.0,332.0,332.0,363.5165165165165,59.905555555555566,0.0,286.19444444444446,265
1580,0.0,0.8,26.0,332.0,332.0,363.5165165165165,60.70555555555556,0.0,289.19444444444446,265
1581,0.0,0.8,26.0,332.0,332.0,363.5165165165165,61.50555555555555,0.0,292.19444444444446,265
1582,0.0,0.8,26.0,332.0,332.0,363.5165165165165,62.30555555555556,0.0,295.19444444444446,265
1583,0.0,0.8,26.0,332.0,332.0,363.5165165165165,63.105555555555554,0.0,298.19444444444446,265
1584,0.0,0.8,26.0,332.0,332.0,363.5165165165165,63.90555555555555,0.0,301.19444444444446,265
1585,0.0,0.8,26.0,332.0,332.0,363.5165165165165,64.70555555555555,0.0,304.19444444444446,265
1586,0.0,0.8,26.0,332.0,332.0,363.5165165165165,65.50555555555556,0.0,307.19444444444446,265
1587,0.0,0.8,26.0,332.0,332.0,363.5165165165165,66.30555555555556,0.0,310.19444444444446,265
1588,0.0,0.8,26.0,332.0,332.0,363.5165165165165,67.10555555555555,0.0,313.19444444444446,265
1589,0.0,0.8,26.0,332.0,332.0,363.5165165165165,67.90555555555555,0.0,316.19444444444446,265
1590,0.0,0.8,26.0,332.0,332.0,363.5165165165165,68.70555555555555,0.0,319.19444444444446,270
1591,0.0,0.8,26.0,332.0,332.0,363.5165165165165,69.50555555555556,0.0,322.19444444444446,270
1592,0.0,0.8,26.0,332.0,332.0,363.5165165165165,70.30555555555556,0.0,325.19444444444446,270
